ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related
ReasonTV,"Transit ridership, especially rail, has collapsed post-pandemic, but the Atlanta BeltLine Coalition says now is the time to take federal dollars and build a $2.5 billion streetcar.
Full text and links: https://reason.com/video/2022/09/22/is-this-atlanta-streetcar-the-worst-transit-project-of-all-time/
---Twenty-three years ago, Atlanta-native and architecture and urban planning student Ryan Gravel had an experience that opened his mind to what urban living could be.
""My senior year I spent abroad in Paris and lived without a car for a year and traveled by train everywhere,"" says Gravel. ""And within a month of arriving, I had lost 15 pounds. I was in the best shape of my life because I was walking everywhere, and the role of the physical city was made clear to me in a way it really had never been before.""
For his Georgia Tech master's thesis, Gravel sketched out a plan to make Atlanta more like Paris. He proposed redeveloping the land along the city's historic rail lines to create a 22-mile loop called the Atlanta BeltLine. He proposed turning the city's abandoned industrial areas and single-family home neighborhoods into business districts and walking trails. And he proposed connecting downtown to the rest of the city all with a new train running along the entire Atlanta BeltLine.
""I never imagined we would actually do it,"" says Gravel.
But they did—for the most part. Cathy Woolard, who was president of the Atlanta City Council, read Gravel's thesis and decided to use it as a blueprint to remake much of the city. Today, the Atlanta BeltLine is a walking and biking trail, parts of which are bordered by retail and condos.
But one piece of Gravel's grand vision didn't get built: The train.
Today, Gravel runs a co-working and event space along the BeltLine, which also serves as a gathering place for urbanists interested in making Atlanta less dependent on cars. He says that the train line is essential for improving city life.
""In those early days, when we built the movement behind the [BeltLine] project, it was around transit,"" says Gravel.
The three COVID relief bills set aside $69 billion in federal funding for local transit agencies to operate and add to their transportation systems, meaning that Atlanta might finally get its train—with many American taxpayers who will never step foot on it picking up much of the tab.
Many American cities have used federal money in the past to build rail transit lines that suffer from dismal ridership, that are expensive to maintain, and that are a major drain on their budgets.
Produced by Zach Weissmueller; edited by Danielle Thompson; additional graphics by Isaac Reese; camera by David Lyman; production assistance by Addie Mae.   
Music: ""Sur Le Manège"" by Francesco D'Andrea via Artlist; ""Poligon"" by Crazy Paris via Artlist; ""XIII"" by Angel Salazar via Artlist; ""Manhattan"" by Will Van De Crommert via Artlist; ""Blink: by Swirling Ship via Artlist; ""Sunrise City"" by Sebastian Borromeo via Artlist; ""Cold War"" by Maya Pacziga via Artlist; ""cdHiddenDir"" by Out of Flux via Artlist; ""Attracting Drama"" by Rhythm Scott via Artlist; ""Always Ready"" by Rhythm Scott via Artlist; ""The Woodworks"" by Jacob Kinstle via Artlist; ""Happy on My Own"" by Kyle Cox via Artlist
Photos: null/Newscom; Walter Bibikow / DanitaDelimont.com / Danita Delimont Photography/Newscom; DPST/Newscom; Boston Public Library, CC BY 2.0., Via Wikimedia Commons;  Abaca Press/Gripas Yuri/Abaca/Sipa USA/Newscom; Richard B. Levine/Newscom; Michael Ho Wai Lee / SOPA Images/Newscom; Michael Ho Wai Lee / SOPA Images/Newscom; Tom Williams/CQ Roll Call/Newscom; Kent D. Johnson/TNS/Newscom; Vittorio Sciosia/Newscom; Gabriele Holtermann-Gorden/Sipa/Newscom; Josep Suria/Westend61 GmbH/Newscom; Eugenio Marongiu/Westend61 GmbH/Newscom; William Perugini/Westend61 GmbH/Newscom; Rod Lamkey - CNP/Newscom; CNP/AdMedia/Newscom; CNP/AdMedia/Newscom; Rod Lamkey - CNP/picture alliance / Consolidated News Photos/Newscom; TIM SHAFFER/KRT/Newscom; Scott J. Ferrell/Congressional Quarterly/Newscom; Bill Clark/Roll Call Photos/Newscom; TOM GRALISH/MCT/Newscom; Pool/TNS/Newscom; Doug Mills - Pool via CNP/Newscom; Lev Radin/Pacific Press/Newscom; CNP/AdMedia/Newscom; Graeme Sloan/Sipa USA/Newscom; Walter P. Reuther Library/Wayne State University; Aysegul Akturk, Alex Fox, Ivana Rosas, Carrie Sauer, and Manali Sheth; Harris & Ewing Collection, Library of Congress; Detroit Publishing Company, Library of Congress
",2022-09-22T13:22:27.000Z,4.0,0.0,0.0,0.0,True
ReasonTV,"Transit ridership, especially rail, has collapsed post-pandemic, but the Atlanta BeltLine Coalition says now is the time to take federal dollars and build a $2.5 billion streetcar. 

Full text and links:  https://reason.com/video/2022/09/22/is-this-atlanta-streetcar-the-worst-transit-project-of-all-time/

---
Twenty-three years ago, Atlanta-native and architecture and urban planning student Ryan Gravel had an experience that opened his mind to what urban living could be.

""My senior year I spent abroad in Paris and lived without a car for a year and traveled by train everywhere,"" says Gravel. ""And within a month of arriving, I had lost 15 pounds. I was in the best shape of my life because I was walking everywhere, and the role of the physical city was made clear to me in a way it really had never been before.""

For his Georgia Tech master's thesis, Gravel sketched out a plan to make Atlanta more like Paris. He proposed redeveloping the land along the city's historic rail lines to create a 22-mile loop called the Atlanta BeltLine. He proposed turning the city's abandoned industrial areas and single-family home neighborhoods into business districts and walking trails. And he proposed connecting downtown to the rest of the city all with a new train running along the entire Atlanta BeltLine.

""I never imagined we would actually do it,"" says Gravel.

But they did—for the most part. Cathy Woolard, who was president of the Atlanta City Council, read Gravel's thesis and decided to use it as a blueprint to remake much of the city. Today, the Atlanta BeltLine is a walking and biking trail, parts of which are bordered by retail and condos.

But one piece of Gravel's grand vision didn't get built: The train.

Today, Gravel runs a co-working and event space along the BeltLine, which also serves as a gathering place for urbanists interested in making Atlanta less dependent on cars. He says that the train line is essential for improving city life.

""In those early days, when we built the movement behind the [BeltLine] project, it was around transit,"" says Gravel.

The three COVID relief bills set aside $69 billion in federal funding for local transit agencies to operate and add to their transportation systems, meaning that Atlanta might finally get its train—with many American taxpayers who will never step foot on it picking up much of the tab.

Many American cities have used federal money in the past to build rail transit lines that suffer from dismal ridership, that are expensive to maintain, and that are a major drain on their budgets.

Produced by Zach Weissmueller; edited by Danielle Thompson; additional graphics by Isaac Reese; camera by David Lyman; production assistance by Addie Mae.   

Music: ""Sur Le Manège"" by Francesco D'Andrea via Artlist; ""Poligon"" by Crazy Paris via Artlist; ""XIII"" by Angel Salazar via Artlist; ""Manhattan"" by Will Van De Crommert via Artlist; ""Blink: by Swirling Ship via Artlist; ""Sunrise City"" by Sebastian Borromeo via Artlist; ""Cold War"" by Maya Pacziga via Artlist; ""cdHiddenDir"" by Out of Flux via Artlist; ""Attracting Drama"" by Rhythm Scott via Artlist; ""Always Ready"" by Rhythm Scott via Artlist; ""The Woodworks"" by Jacob Kinstle via Artlist; ""Happy on My Own"" by Kyle Cox via Artlist

Photos: null/Newscom; Walter Bibikow / DanitaDelimont.com / Danita Delimont Photography/Newscom; DPST/Newscom; Boston Public Library, CC BY 2.0., Via Wikimedia Commons;  Abaca Press/Gripas Yuri/Abaca/Sipa USA/Newscom; Richard B. Levine/Newscom; Michael Ho Wai Lee / SOPA Images/Newscom; Michael Ho Wai Lee / SOPA Images/Newscom; Tom Williams/CQ Roll Call/Newscom; Kent D. Johnson/TNS/Newscom; Vittorio Sciosia/Newscom; Gabriele Holtermann-Gorden/Sipa/Newscom; Josep Suria/Westend61 GmbH/Newscom; Eugenio Marongiu/Westend61 GmbH/Newscom; William Perugini/Westend61 GmbH/Newscom; Rod Lamkey - CNP/Newscom; CNP/AdMedia/Newscom; CNP/AdMedia/Newscom; Rod Lamkey - CNP/picture alliance / Consolidated News Photos/Newscom; TIM SHAFFER/KRT/Newscom; Scott J. Ferrell/Congressional Quarterly/Newscom; Bill Clark/Roll Call Photos/Newscom; TOM GRALISH/MCT/Newscom; Pool/TNS/Newscom; Doug Mills - Pool via CNP/Newscom; Lev Radin/Pacific Press/Newscom; CNP/AdMedia/Newscom; Graeme Sloan/Sipa USA/Newscom; Walter P. Reuther Library/Wayne State University; Aysegul Akturk, Alex Fox, Ivana Rosas, Carrie Sauer, and Manali Sheth; Harris & Ewing Collection, Library of Congress; Detroit Publishing Company, Library of Congress",2022-09-22T13:22:27.000Z,1537.0,0.0,,50811.0,True
The Atlanta Journal-Constitution,"One of the largest projects along the southern half of the Atlanta Beltline could soon take form. The plan for former State Farmers Market includes residences, co-working space, retailers and fresh food options along Westside Trail.",2022-09-22T13:11:20.000Z,26.0,3.0,0.0,0.0,True
Atlanta Journal-Constitution,"One of the largest projects along the southern half of the Atlanta Beltline could soon take form. The plan for former State Farmers Market includes residences, co-working space, retailers and fresh food options along Westside Trail.
 https://t.co/jIEg6URZpG",2022-09-22T13:11:20.000Z,3.0,1.0,0.0,0.0,True
,took my madre down to the belt line to enjoy the weather! #carribeantiktok #blackwomenoftiktok #atlanta #beltlineatl #Home #dmvtiktok #studsoftiktok🌈 #weightloss #family #dayinmylife #fyp #foryou #newrealmbrewing #justamanandhisdog #weenie ,2022-09-19T17:07:01.000Z,11.0,0.0,0.0,283.0,True
Atlanta Business Chronicle,"With Kevin Gillespie's Atlanta BeltLine restaurant Slabtown Public House set to close this month, Vantage Realty Partners is already fielding interest from prospective tenants to backfill the space.  https://t.co/YLKobWHrkO",2022-09-16T16:04:50.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,Slabtown's landlord says he's already received calls from 12 restaurateurs inquiring about the space.  https://t.co/QDKuBHj0TK,2022-09-15T23:22:31.000Z,0.0,0.0,0.0,0.0,True
The Atlanta Journal-Constitution,"NEW: MARTA has unveiled renderings of stations, crossings and other details of the 2-mile streetcar extension to Ponce City Market. It also said the project will affect 150 trees along the route.",2022-09-13T21:00:11.000Z,22.0,2.0,2.0,0.0,True
CBS46,"On Monday, transportation officials held a public meeting to outline the latest designs of the Streetcar East Extension Project.

 https://t.co/reKPPRn67s",2022-09-13T04:50:00.000Z,0.0,0.0,0.0,0.0,True
CBS46,"On Monday, transportation officials held a public meeting to outline the latest designs of the Streetcar East Extension Project.",2022-09-13T04:50:00.000Z,13.0,4.0,12.0,0.0,True
CBS46 Atlanta,"Atlanta’s Streetcar is set to expand to the Beltline, but is it worth it
STORY: https://bit.ly/3eMLcVG


SUBSCRIBE and turn on notifications so you don't miss any videos:
https://www.youtube.com/c/CBS46Atlanta
Connecting Atlanta and Getting Results - one story at a time! Check out https://www.cbs46.com/
FOLLOW US for more!
Like CBS46 News on Facebook: https://bit.ly/3FilQrq
Follow CBS46 News on Twitter: https://bit.ly/3mrMPrJ
Follow CBS46 News Instagram: https://bit.ly/2YqyDr1
Follow CBS46 News Tik Tok: https://bit.ly/3FfXEpF",2022-09-13T04:37:05.000Z,17.0,0.0,,610.0,True
WSB-TV,"Currently, the streetcar only goes along loop between the Martin Luther King Jr. Center and Centennial Olympic Park.  https://t.co/R559OH4kjz",2022-09-07T15:30:03.000Z,8.0,1.0,2.0,0.0,True
WSB-TV,"City leaders and Atlanta BeltLine Inc. began the project years ago with promises of green space, economic growth, transportation and affordable housing.",2022-09-07T13:15:27.000Z,495.0,29.0,257.0,0.0,True
CBS46,"Unexpected melodies radiate through a concrete concert hall in Midtown Atlanta, as Malek Jandali plays a colorful piano on the Beltline.

 https://t.co/cM9m7W69QF",2022-09-06T23:00:11.000Z,0.0,0.0,0.0,0.0,True
CBS46,"Unexpected melodies radiate through a concrete concert hall in Midtown Atlanta, as Malek Jandali plays a colorful piano on the Beltline.",2022-09-06T23:00:11.000Z,0.0,0.0,0.0,0.0,True
CBS46 Atlanta,"Unexpected melodies radiate through a concrete concert hall in Midtown Atlanta, as Malek Jandali plays a colorful piano on the Beltline.

STORY: https://bit.ly/3QkkTTB

SUBSCRIBE and turn on notifications so you don't miss any videos:
https://www.youtube.com/c/CBS46Atlanta
Connecting Atlanta and Getting Results - one story at a time! Check out https://www.cbs46.com/
FOLLOW US for more!
Like CBS46 News on Facebook: https://bit.ly/3FilQrq
Follow CBS46 News on Twitter: https://bit.ly/3mrMPrJ
Follow CBS46 News Instagram: https://bit.ly/2YqyDr1
Follow CBS46 News Tik Tok: https://bit.ly/3FfXEpF",2022-09-06T22:11:00.000Z,4.0,0.0,,78.0,True
WSB-TV,"City leaders and Atlanta BeltLine Inc. began the project years ago with promises of green space, economic growth, transportation and affordable housing.  https://t.co/0jAwe9LyfU",2022-09-06T21:45:03.000Z,8.0,1.0,0.0,0.0,True
GSU Rec Services,"ATLANTA CAMPUS:  Calling all swimmers! For those who swim the length of the Atlanta beltline (36.3 miles) in the Student Recreation Center pool this semester, prizes will be available!

For more information, visit https://t.co/Pekj6n3Htw!

#GSURecreation #GSUFall2022 #GSUAquatics https://t.co/gKWV3Glujv",2022-09-05T17:00:00.000Z,1.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,"Totaling 4.3 miles, the Northwest Trail is the only stretch of the BeltLine without an abandoned railroad corridor to follow.  https://t.co/4Oi12nID3z",2022-09-02T22:01:30.000Z,0.0,0.0,0.0,0.0,True
Atlanta Business Chronicle,"Totaling 4.3 miles, the Northwest Trail is the only stretch of the BeltLine without an abandoned railroad corridor to follow.  https://t.co/H3Ji8AP5Ve",2022-09-02T14:15:06.000Z,0.0,0.0,0.0,0.0,True
The Atlanta Journal-Constitution,"The Atlanta BeltLine outlines an upcoming plan for the NorthwestTrail, its most complicated portion of the project yet forcing the agency to cut through neighborhoods and commercial areas to complete the path.",2022-09-02T01:00:09.000Z,39.0,1.0,25.0,0.0,True
Atlanta Journal-Constitution,"The @AtlantaBeltLine outlines an upcoming plan for the NorthwestTrail, its most complicated portion of the project yet forcing the agency to cut through neighborhoods and commercial areas to complete the path. https://t.co/x52yiKhzGg",2022-09-02T01:00:07.000Z,6.0,3.0,0.0,0.0,True
FOX 5 Atlanta,BUCKHEAD TRAIL PLANS: The Atlanta BeltLine announced the path it's prioritizing in Buckhead as it takes steps to complete the northwest trail.,2022-09-01T17:10:05.000Z,25.0,1.0,4.0,0.0,True
FOX 5 Atlanta,The Atlanta BeltLine announced the path it's prioritizing in Buckhead as it takes steps to complete the northwest trail.  https://t.co/X6pBqQJk1L,2022-09-01T15:20:02.000Z,3.0,0.0,1.0,0.0,True
WSB-TV,"Some Buckhead neighborhoods expressed concerns over the location of the Beltline due to worries about crime, crowds and construction.  https://t.co/1hp0yzJMSA",2022-08-31T22:02:31.000Z,2.0,1.0,2.0,0.0,True
CBS46,GOOD NEWS: 48 new affordable housing units are coming to the west side of the Atlanta Beltline: “Rent is too high. There’s nowhere affordable to live” MORE &gt;&gt;&gt; https://t.co/7jwcWynFkD,2022-08-27T14:17:34.000Z,4.0,2.0,0.0,0.0,True
CBS46,GOOD NEWS: 48 new affordable housing units are coming to the west side of the Atlanta Beltline: “Rent is too high. There’s nowhere affordable to live” MORE >>> https://bit.ly/3pViBzv,2022-08-27T14:17:31.000Z,38.0,9.0,29.0,0.0,True
CBS46 Atlanta,"SUBSCRIBE and turn on notifications so you don't miss any videos:
https://www.youtube.com/c/CBS46Atlanta
Connecting Atlanta and Getting Results - one story at a time! Check out https://www.cbs46.com/
FOLLOW US for more!
Like CBS46 News on Facebook: https://bit.ly/3FilQrq
Follow CBS46 News on Twitter: https://bit.ly/3mrMPrJ
Follow CBS46 News Instagram: https://bit.ly/2YqyDr1
Follow CBS46 News Tik Tok: https://bit.ly/3FfXEpF",2022-08-27T11:56:42.000Z,70.0,0.0,,5566.0,True
The Atlanta Journal-Constitution,"The lawsuit, first reported by real estate publication Bisnow, claims the developer failed to pay $26,213 for a utility and schematic study conducted as part of a lofty vision to revitalize the mall.",2022-08-23T14:00:09.000Z,10.0,2.0,1.0,0.0,True
Atlanta Journal-Constitution,Design firm sues former West End mall developer over missed payment https://t.co/45jEZdMb5K,2022-08-23T01:15:03.000Z,0.0,0.0,0.0,0.0,True
The Atlanta Journal-Constitution,A new apartment building set for construction near the Beltline is slated to provide more affordable housing to residents in southwest Atlanta’s Capitol View neighborhood.,2022-08-20T18:30:08.000Z,20.0,1.0,2.0,0.0,True
The Atlanta Journal-Constitution,A new apartment building set for construction near the Beltline is slated to provide more affordable housing to residents in southwest Atlanta’s Capitol View neighborhood.,2022-08-19T19:30:08.000Z,21.0,1.0,1.0,0.0,True
Atlanta Journal-Constitution,A new apartment building set for construction near the Beltline is slated to provide more affordable housing to residents in southwest Atlanta’s Capitol View neighborhood. https://t.co/bjfuFKrz5f,2022-08-19T19:30:04.000Z,2.0,3.0,1.0,0.0,True
CBS46 Atlanta,"Our first stop, the legendary Gunshow in Glenwood Park. This popular spot on Atlanta’s east side next to the beltline is a go-to for movie stars.

DETAILS:  https://bit.ly/3SMc3R2

SUBSCRIBE and turn on notifications so you don't miss any videos: https://www.youtube.com/c/CBS46Atlanta  
Connecting Atlanta and Getting Results - one story at a time! Check out https://www.cbs46.com/  
FOLLOW US for more!
Like CBS46 News on Facebook: https://bit.ly/3FilQrq  
Follow CBS46 News on Twitter: https://bit.ly/3mrMPrJ  
Follow CBS46 News Instagram: https://bit.ly/2YqyDr1  
Follow CBS46 News TikTok: https://bit.ly/3FfXEpF",2022-08-11T23:37:44.000Z,33.0,0.0,,1371.0,True
CBS46,The Atlanta BeltLine Partnership is hosting bicycle tours through November.  https://t.co/b6EKaomdAd,2022-08-09T01:15:05.000Z,0.0,0.0,0.0,0.0,True
CBS46,The Atlanta BeltLine Partnership is hosting bicycle tours through November.,2022-08-09T01:15:00.000Z,1.0,1.0,3.0,0.0,True
CBS46 Atlanta,"SUBSCRIBE and turn on notifications so you don't miss any videos:
https://www.youtube.com/c/CBS46Atlanta
Connecting Atlanta and Getting Results - one story at a time! Check out https://www.cbs46.com/
FOLLOW US for more!
Like CBS46 News on Facebook: https://bit.ly/3FilQrq
Follow CBS46 News on Twitter: https://bit.ly/3mrMPrJ
Follow CBS46 News Instagram: https://bit.ly/2YqyDr1
Follow CBS46 News Tik Tok: https://bit.ly/3FfXEpF",2022-08-08T23:27:07.000Z,6.0,0.0,,345.0,True
